ID_registro;X;Y;N°;Fuente;ALA;UNIDAD_HID;PFAFSTETTE;TIPO_RH;NOMBRE_RIO;CÓDIGO_FI;DESCRIPCIO;DEPARTAMEN;PROVINCIA;DISTRITO;ZONA;ESTE;NORTE;ALTITUD_m_;CLASIFICAC;As_ppm;Cd_ppm;Pb_ppm;Hg_ppm
40574;-77.5606287069067;-9.76671264577181;211.000000;OEFA;;Cuenca Huarmey;;;;PZ-DDHerc02;Piezómetro ubicado en la segunda banqueta del depósito de desmonte Hércules.;ANCASH;AIJA;AIJA;18.000000;219080.000000;8919315.000000;0.000000;;0.02670000000;0.63762000000;0.00650000000;0.00000000000
40575;-77.5694094402206;-9.76899583222921;212.000000;OEFA;;Cuenca Huarmey;;;;DH-PZ 20-102;Piezómetro ubicado en la margen izquierda de la quebrada Curcuy.;ANCASH;AIJA;AIJA;18.000000;218118.000000;8919055.000000;0.000000;;0.86110000000;0.00486000000;0.00180000000;0.00000000000
40576;-77.5534822885978;-9.76729948529526;213.000000;OEFA;;Cuenca Huarmey;;;;PZ-H-02;Piezómetro ubicado aproximadamente a 500 metros de la laguna Santa Rosa y en la margen izquierda de la quebrada Huayhuash.;ANCASH;AIJA;AIJA;18.000000;219865.000000;8919256.000000;0.000000;;0.04660000000;0.00160000000;0.00020000000;0.00000000000
40577;-77.5522046783292;-9.75982710700378;214.000000;OEFA;;Cuenca Huarmey;;;;PZ-AU-02;Piezómetro ubicado al noreste del PAS-HUA-4, y en la margen derecha de la quebrada Hércules.;ANCASH;AIJA;AIJA;18.000000;219999.000000;8920084.000000;0.000000;;0.21080000000;0.00130000000;0.00020000000;0.00000000000
40578;-77.5368650144843;-9.75627300634575;215.000000;OEFA;;Cuenca Huarmey;;;;PZ-AU-10;Piezómetro ubicado al suroeste de la poza de filtraciones del depósito de desmonte Caridad.;ANCASH;AIJA;AIJA;18.000000;221680.000000;8920490.000000;0.000000;;0.27430000000;0.00130000000;0.00020000000;0.00000000000
40579;-77.201586497027;-9.63907239542124;489.000000;OEFA;Huari;Intercuenca Alto Marañón V;;Mosna;Mosna;AM1;;ANCASH;HUARI;;18.000000;258398.000000;8933715.000000;0.000000;;0.28070000000;0.27970000000;0.00010000000;0.35460000000
40580;-77.1755806516386;-9.58893782423215;490.000000;OEFA;Huari;Intercuenca Alto Marañón V;;Mosna;Mosna;AM2;;ANCASH;HUARI;;18.000000;261218.000000;8939280.000000;0.000000;;0.23020000000;0.87200000000;0.00010000000;2.29530000000
40581;-77.1620498235142;-9.53596547819743;491.000000;OEFA;Huari;Intercuenca Alto Marañón V;;Mosna;Mosna;AM3;;ANCASH;HUARI;;18.000000;262667.000000;8945150.000000;0.000000;;0.28200000000;0.48880000000;0.00010000000;1.11390000000
40582;-77.1555561131587;-9.51979024391421;492.000000;OEFA;Huari;Intercuenca Alto Marañón V;;Mosna;Mosna;AC1;;ANCASH;HUARI;;18.000000;263369.000000;8946944.000000;0.000000;;0.20890000000;1.28700000000;0.00010000000;1.79050000000
40583;-77.1528932037873;-9.51039734554066;493.000000;OEFA;Huari;Intercuenca Alto Marañón V;;Mosna;Mosna;AM4;;ANCASH;HUARI;;18.000000;263655.000000;8947985.000000;0.000000;;0.21580000000;0.52910000000;0.00010000000;1.06020000000
40584;-77.1468617226526;-9.4644179465937;494.000000;OEFA;Huari;Intercuenca Alto Marañón V;;Mosna;Mosna;AM5;;ANCASH;HUARI;;18.000000;264286.000000;8953076.000000;0.000000;;0.27630000000;6.57970000000;0.00010000000;9.17310000000
