ID_registro;X;Y;ID;EUM;TIPO;SUBTIPO;CUENCA;REGIÓN;PROVINCIA;DISTRITO;ESTE;NORTE;ZONA;DATUM;GENERADOR;RESPONSABL;E_AMB;RIESGO;NIVEL_R
35260;-77.5237946973012;-9.75647853814289;216.00000000000;JESUS;LABOR MINERA;BOCAMINA;SANTA;ANCASH;RECUAY;RECUAY;223115.00000000000;8920478.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;COMPAÑIA MINERA LINCUNA S.A.;PCPAM DE LA UNIDAD MINERA LINCUNA UNO;Medio;3
35261;-77.5240973308692;-9.75674738695928;217.00000000000;JESUS;RESIDUO MINERO;DESMONTE DE MINA;SANTA;ANCASH;RECUAY;RECUAY;223082.00000000000;8920448.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;COMPAÑIA MINERA LINCUNA S.A.;PCPAM DE LA UNIDAD MINERA LINCUNA UNO;Medio;3
35262;-76.9646497989037;-9.45525277225717;218.00000000000;JINHUA;RESIDUO MINERO;DESMONTE DE MINA;ALTO MARAÑON;ANCASH;HUARI;HUACHIS;284294.00000000000;8954208.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Bajo;2
35263;-77.5512179634306;-9.75705135278507;272.00000000000;QUEBRADA HERCULES;LABOR MINERA;BOCAMINA;HUARMEY;ANCASH;AIJA;AIJA;220105.00000000000;8920392.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Alto;4
35264;-77.0816501299998;-9.50225121893219;292.00000000000;CONTONGA;RESIDUO MINERO;RELAVES;ALTO MARAÑON;ANCASH;HUARI;SAN MARCOS;271474.00000000000;8948934.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;NYRSTAR ANCASH S.A.;PCPAM DEL ANTIGUO DEPÓSITO DE RELAVES CONTONGA.;Medio;3
35265;-77.4731587365523;-9.76688071402272;327.00000000000;EL TRIUNFO 1;LABOR MINERA;BOCAMINA;SANTA;ANCASH;RECUAY;TICAPAMPA;228682.00000000000;8919368.00000000000;18.00000000000;WGS84;IDENTIFICADO;COMPAÑIA MINERA LINCUNA S.A.;PCPAM DE LA UNIDAD MINERA LINCUNA DOS;Muy alto;5
35266;-77.2611725205973;-9.3773942351323;336.00000000000;ESPARTA;LABOR MINERA;BOCAMINA;ALTO MARAÑON;ANCASH;HUARI;HUARI;251667.00000000000;8962625.00000000000;18.00000000000;WGS84;IDENTIFICADO;---;---;Muy alto;5
35267;-77.2609727189131;-9.37745877900602;338.00000000000;ESPARTA;RESIDUO MINERO;DESMONTE DE MINA;ALTO MARAÑON;ANCASH;HUARI;HUARI;251689.00000000000;8962618.00000000000;18.00000000000;WGS84;IDENTIFICADO;---;---;Alto;4
35268;-77.7929007712404;-8.19123876568551;342.00000000000;HUACHARA;RESIDUO MINERO;DESMONTE DE MINA;SANTA;ANCASH;PALLASCA;PAMPAS;192252.00000000000;9093491.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Bajo;2
35269;-77.1612512143927;-9.86053845046384;432.00000000000;HUARAPASCA;RESIDUO MINERO;DESMONTE DE MINA;PATIVILCA;ANCASH;BOLOGNESI;AQUIA;262983.00000000000;8909241.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Medio;3
35270;-77.5275870969726;-9.78099314299902;540.00000000000;BOCAMINAS TAJEOS Y DESMONTES KARAN;LABOR MINERA;BOCAMINA;HUARMEY;ANCASH;AIJA;AIJA;222719.00000000000;8917762.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Medio;3
35271;-77.2107217689882;-9.29454972836398;577.00000000000;KATANGA 1;RESIDUO MINERO;DESMONTE DE MINA;ALTO MARAÑON;ANCASH;HUARI;HUARI;257153.00000000000;8971826.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;MINEM;---;Medio;3
35272;-77.686747040502;-9.18248803040822;608.00000000000;APACHICA (DE CARBON);LABOR MINERA;BOCAMINA;SANTA;ANCASH;YUNGAY;MANCOS;204735.00000000000;8983867.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Bajo;2
35273;-77.1121755599548;-9.86726697393789;610.00000000000;APARIPASHA;LABOR MINERA;TAJO;PATIVILCA;ANCASH;BOLOGNESI;AQUIA;268372.00000000000;8908531.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Medio;3
35274;-77.5077496357303;-9.62116680772161;794.00000000000;CARMENCITA;LABOR MINERA;BOCAMINA;SANTA;ANCASH;HUARAZ;HUARAZ;224766.00000000000;8935465.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Medio;3
35275;-77.1573693883951;-9.86628472348997;824.00000000000;CARBON HUARAPASCA;LABOR MINERA;BOCAMINA;PATIVILCA;ANCASH;BOLOGNESI;AQUIA;263413.00000000000;8908608.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Bajo;2
35276;-76.9774760146249;-9.88964358407237;908.00000000000;SAN FRANCISCO 2;LABOR MINERA;BOCAMINA;ALTO MARAÑON;ANCASH;BOLOGNESI;HUALLANCA;283164.00000000000;8906146.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Muy alto;5
35277;-76.978741938925;-9.88943726823875;909.00000000000;SAN FRANCISCO 2;RESIDUO MINERO;DESMONTE DE MINA;ALTO MARAÑON;ANCASH;BOLOGNESI;HUALLANCA;283025.00000000000;8906168.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Medio;3
35278;-77.5413993147557;-9.75479340312332;952.00000000000;QUEBRADA HERCULES;LABOR MINERA;BOCAMINA;HUARMEY;ANCASH;AIJA;AIJA;221181.00000000000;8920650.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;COMPAÑIA MINERA LINCUNA S.A.;PAD LINCUNA;Medio;3
35279;-77.5465074521129;-9.76290593579547;963.00000000000;QUEBRADA HERCULES;LABOR MINERA;TAJEO COMUNICADO;HUARMEY;ANCASH;AIJA;AIJA;220627.00000000000;8919748.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Medio;3
35280;-77.55120926744;-9.75710563511136;964.00000000000;QUEBRADA HERCULES;RESIDUO MINERO;DESMONTE DE MINA;HUARMEY;ANCASH;AIJA;AIJA;220106.00000000000;8920386.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Alto;4
35281;-77.5417995487023;-9.75471812700965;965.00000000000;QUEBRADA HERCULES;LABOR MINERA;BOCAMINA;HUARMEY;ANCASH;AIJA;AIJA;221137.00000000000;8920658.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Medio;3
35282;-77.5548849635367;-9.76249978535754;967.00000000000;QUEBRADA HERCULES;LABOR MINERA;BOCAMINA;HUARMEY;ANCASH;AIJA;AIJA;219707.00000000000;8919786.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Bajo;2
35283;-77.3520289399986;-9.30628125591912;1027.00000000000;TOMA LA MANO;RESIDUO MINERO;DESMONTE DE MINA;SANTA;ANCASH;CARHUAZ;MARCARA;241631.00000000000;8970428.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Alto;4
35284;-77.5521358464653;-9.76155353527589;1048.00000000000;QUEBRADA HERCULES;LABOR MINERA;TAJO;HUARMEY;ANCASH;AIJA;AIJA;220008.00000000000;8919893.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Medio;3
35285;-77.5321982609059;-9.75831379568196;1049.00000000000;QUEBRADA HERCULES;LABOR MINERA;TRINCHERA;HUARMEY;ANCASH;AIJA;AIJA;222194.00000000000;8920268.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;COMPAÑIA MINERA LINCUNA S.A.;PCPAM UNIDAD MINERA LINCUNA UNO;Bajo;2
35286;-77.4630737130147;-9.72092050116528;1078.00000000000;WILSON;LABOR MINERA;BOCAMINA;SANTA;ANCASH;RECUAY;RECUAY;229752.00000000000;8924462.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Bajo;2
35287;-77.0728699443557;-9.92367952687984;1124.00000000000;SANTA TERESITA;LABOR MINERA;BOCAMINA;PATIVILCA;ANCASH;BOLOGNESI;AQUIA;272723.00000000000;8902317.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;ACTIVOS MINEROS S.A.C.;---;Medio;3
35288;-77.0716412279221;-9.92400348921977;1125.00000000000;SANTA TERESITA;LABOR MINERA;BOCAMINA;PATIVILCA;ANCASH;BOLOGNESI;AQUIA;272858.00000000000;8902282.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;ACTIVOS MINEROS S.A.C.;---;Alto;4
35289;-77.0822502114014;-9.92932496681876;1126.00000000000;SANTA TERESITA;RESIDUO MINERO;RELAVES;PATIVILCA;ANCASH;BOLOGNESI;AQUIA;271698.00000000000;8901686.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Insignificante;1
35290;-77.5820910097121;-9.39358689253347;1129.00000000000;SANTA ROSA DE JANGAS;RESIDUO MINERO;RELAVES;SANTA;ANCASH;HUARAZ;JANGAS;216414.00000000000;8960590.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Medio;3
35291;-77.5840623535614;-9.48715042039264;1137.00000000000;SANTO TORIBIO 2;LABOR MINERA;TAJO;SANTA;ANCASH;HUARAZ;INDEPENDENCIA;216274.00000000000;8950234.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Muy alto;5
35292;-77.5889346529377;-9.49117159246618;1138.00000000000;SANTO TORIBIO 2;RESIDUO MINERO;DESMONTE DE MINA;SANTA;ANCASH;HUARAZ;INDEPENDENCIA;215742.00000000000;8949785.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Bajo;2
35293;-77.5884757213112;-9.49065993395115;1139.00000000000;SANTO TORIBIO 2;RESIDUO MINERO;DESMONTE DE MINA;SANTA;ANCASH;HUARAZ;INDEPENDENCIA;215792.00000000000;8949842.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Medio;3
35294;-77.5823848497144;-9.39394619015892;1153.00000000000;SANTA ROSA DE JANGAS;INFRAESTRUCTURA;PLANTAS DE PROCESAMIENTO;SANTA;ANCASH;HUARAZ;JANGAS;216382.00000000000;8960550.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Bajo;2
35295;-77.5901883894242;-9.49086412027303;1155.00000000000;SANTO TORIBIO 2;RESIDUO MINERO;DESMONTE DE MINA;SANTA;ANCASH;HUARAZ;INDEPENDENCIA;215604.00000000000;8949818.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Bajo;2
35296;-77.5894078518757;-9.49115905338026;1192.00000000000;SANTO TORIBIO 2;RESIDUO MINERO;DESMONTE DE MINA;SANTA;ANCASH;HUARAZ;INDEPENDENCIA;215690.00000000000;8949786.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Bajo;2
35297;-77.5880633952629;-9.48908167437502;1193.00000000000;SANTO TORIBIO 2;RESIDUO MINERO;DESMONTE DE MINA;SANTA;ANCASH;HUARAZ;INDEPENDENCIA;215836.00000000000;8950017.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Alto;4
35298;-77.220885354173;-9.8944148117099;1195.00000000000;SANTON;LABOR MINERA;BOCAMINA;SANTA;ANCASH;RECUAY;CATAC;256465.00000000000;8905450.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;ACTIVOS MINEROS S.A.C.;---;Bajo;2
35299;-77.0089113774374;-9.9901284437205;1231.00000000000;MERCEDES 2;LABOR MINERA;BOCAMINA;SANTA;ANCASH;RECUAY;CATAC;279783.00000000000;8895009.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Medio;3
35300;-77.0088565552085;-9.99011069576114;1232.00000000000;MERCEDES 2;RESIDUO MINERO;DESMONTE DE MINA;SANTA;ANCASH;RECUAY;CATAC;279789.00000000000;8895011.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Medio;3
35301;-77.2035060754946;-9.95893599329973;1238.00000000000;MAGISTRAL;RESIDUO MINERO;DESMONTE DE MINA;SANTA;ANCASH;BOLOGNESI;AQUIA;258419.00000000000;8898324.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Bajo;2
35302;-77.9990193293635;-8.35710388115059;1380.00000000000;MONTECRISTO;LABOR MINERA;BOCAMINA;SANTA;ANCASH;PALLASCA;BOLOGNESI;169659.00000000000;9074966.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Bajo;2
35303;-77.8514849980001;-8.17270528470155;1406.00000000000;PLANTA CONSUSO;RESIDUO MINERO;RELAVES;SANTA;ANCASH;PALLASCA;PAMPAS;185777.00000000000;9095497.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;ACTIVOS MINEROS S.A.C.;---;Alto;4
35304;-77.9199347344363;-8.74596822285402;1414.00000000000;PLANTA CONCENTRADORA TUNGSTENO PERUANA;RESIDUO MINERO;RELAVES;SANTA;ANCASH;CORONGO;LA PAMPA;178704.00000000000;9031987.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Medio;3
35305;-77.4256918858847;-9.78404930764798;1418.00000000000;PLANTA CONCENTRADORA MESAPATA;INFRAESTRUCTURA;PLANTAS DE PROCESAMIENTO;SANTA;ANCASH;RECUAY;CATAC;233906.00000000000;8917506.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Insignificante;1
35306;-77.8527024195153;-8.17304001039658;1419.00000000000;PLANTA CONSUSO;INFRAESTRUCTURA;PLANTAS DE PROCESAMIENTO;SANTA;ANCASH;PALLASCA;PAMPAS;185643.00000000000;9095459.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;ACTIVOS MINEROS S.A.C.;---;Medio;3
35307;-77.9197231507338;-8.74561753177537;1428.00000000000;PLANTA CONCENTRADORA TUNGSTENO PERUANA;INFRAESTRUCTURA;PLANTAS DE PROCESAMIENTO;SANTA;ANCASH;CORONGO;LA PAMPA;178727.00000000000;9032026.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Medio;3
35308;-77.4529709497603;-9.7594268631934;1436.00000000000;ALIANZA;RESIDUO MINERO;DESMONTE DE MINA;SANTA;ANCASH;RECUAY;TICAPAMPA;230892.00000000000;8920209.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Alto;4
35309;-77.4523618084327;-9.75959391376587;1437.00000000000;ALIANZA;INFRAESTRUCTURA;PLANTAS DE PROCESAMIENTO;SANTA;ANCASH;RECUAY;TICAPAMPA;230959.00000000000;8920191.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Bajo;2
35310;-77.4290405576841;-9.81852854595277;1438.00000000000;CHAHUAPAMPA;RESIDUO MINERO;RELAVES;SANTA;ANCASH;RECUAY;CATAC;233566.00000000000;8913688.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;ACTIVOS MINEROS S.A.C.;---;Muy alto;5
35311;-77.2061925833956;-10.0556996132665;1440.00000000000;PLANTA CONC. EL MOJON;RESIDUO MINERO;RELAVES;SANTA;ANCASH;BOLOGNESI;AQUIA;258196.00000000000;8887616.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;ACTIVOS MINEROS S.A.C.;---;Muy alto;5
35312;-77.4258443242148;-9.78120156342005;1444.00000000000;PLANTA CONCENTRADORA MESAPATA;RESIDUO MINERO;RELAVES;SANTA;ANCASH;RECUAY;CATAC;233887.00000000000;8917821.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Muy alto;5
35313;-77.4255870167154;-9.783408429214;1450.00000000000;PLANTA CONCENTRADORA MESAPATA;RESIDUO MINERO;RELAVES;SANTA;ANCASH;RECUAY;CATAC;233917.00000000000;8917577.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Alto;4
35314;-77.4298033930333;-9.81817966751449;1452.00000000000;CHAHUAPAMPA;INFRAESTRUCTURA;PLANTAS DE PROCESAMIENTO;SANTA;ANCASH;RECUAY;CATAC;233482.00000000000;8913726.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Bajo;2
35315;-77.805231349074;-8.16368676993608;1453.00000000000;PUSHAQUILCA;LABOR MINERA;BOCAMINA;SANTA;ANCASH;PALLASCA;PAMPAS;190871.00000000000;9096531.00000000000;18.00000000000;WGS84;IDENTIFICADO;ACTIVOS MINEROS S.A.C.;PCPAM DE LA EUM PUSHAQUILCA;Medio;3
35316;-77.81474247849;-8.17004455700591;1464.00000000000;PUSHAQUILCA;LABOR MINERA;BOCAMINA;SANTA;ANCASH;PALLASCA;PAMPAS;189827.00000000000;9095820.00000000000;18.00000000000;WGS84;IDENTIFICADO;ACTIVOS MINEROS S.A.C.;PCPAM DE LA EUM PUSHAQUILCA;Muy alto;5
35317;-77.8043789071379;-8.16367460908402;1466.00000000000;PUSHAQUILCA;LABOR MINERA;BOCAMINA;SANTA;ANCASH;PALLASCA;PAMPAS;190965.00000000000;9096533.00000000000;18.00000000000;WGS84;IDENTIFICADO;ACTIVOS MINEROS S.A.C.;PCPAM DE LA EUM PUSHAQUILCA;Medio;3
35318;-77.8053421743191;-8.16397512183689;1467.00000000000;PUSHAQUILCA;RESIDUO MINERO;DESMONTE DE MINA;SANTA;ANCASH;PALLASCA;PAMPAS;190859.00000000000;9096499.00000000000;18.00000000000;WGS84;IDENTIFICADO;ACTIVOS MINEROS S.A.C.;PCPAM DE LA EUM PUSHAQUILCA;Alto;4
35319;-77.8060251166524;-8.16438599615635;1468.00000000000;PUSHAQUILCA;RESIDUO MINERO;DESMONTE DE MINA;SANTA;ANCASH;PALLASCA;PAMPAS;190784.00000000000;9096453.00000000000;18.00000000000;WGS84;IDENTIFICADO;ACTIVOS MINEROS S.A.C.;PCPAM DE LA EUM PUSHAQUILCA;Alto;4
35320;-77.8156090009025;-8.17077035272128;1469.00000000000;PUSHAQUILCA;INFRAESTRUCTURA;CAMPAMENTOS, OFICINAS, TALLERES;SANTA;ANCASH;PALLASCA;PAMPAS;189732.00000000000;9095739.00000000000;18.00000000000;WGS84;IDENTIFICADO;ACTIVOS MINEROS S.A.C.;PCPAM DE LA EUM PUSHAQUILCA;Medio;3
35321;-77.7874432098048;-8.16407172550553;1474.00000000000;PUSHAS;LABOR MINERA;BOCAMINA;SANTA;ANCASH;PALLASCA;PAMPAS;192833.00000000000;9096502.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Bajo;2
35322;-77.9989011426335;-8.35706864360453;1527.00000000000;MONTECRISTO;RESIDUO MINERO;DESMONTE DE MINA;SANTA;ANCASH;PALLASCA;BOLOGNESI;169672.00000000000;9074970.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Bajo;2
35323;-77.199659933496;-9.96727656795434;1551.00000000000;PARARRAYO;RESIDUO MINERO;DESMONTE DE MINA;SANTA;ANCASH;RECUAY;CATAC;258847.00000000000;8897404.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Medio;3
35324;-77.1994611824148;-9.96754902639432;1559.00000000000;PARARRAYO;LABOR MINERA;BOCAMINA;SANTA;ANCASH;RECUAY;CATAC;258869.00000000000;8897374.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Bajo;2
35325;-77.1997149372683;-9.96732139685423;1561.00000000000;PARARRAYO;LABOR MINERA;BOCAMINA;SANTA;ANCASH;BOLOGNESI;AQUIA;258841.00000000000;8897399.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Medio;3
35326;-77.1994241697841;-9.96746792574472;1583.00000000000;PARARRAYO;RESIDUO MINERO;DESMONTE DE MINA;SANTA;ANCASH;BOLOGNESI;AQUIA;258873.00000000000;8897383.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Medio;3
35327;-77.4445683322714;-9.75398381904548;1600.00000000000;ALIANZA;RESIDUO MINERO;RELAVES;SANTA;ANCASH;RECUAY;TICAPAMPA;231810.00000000000;8920818.00000000000;18.00000000000;WGS84;IDENTIFICADO;COMPAÑIA MINERA YAHUARCOCHA S.A.C.;PCPAM DEL DEPÓSITO DE RELAVES TICAPAMPA;Muy alto;5
35328;-77.4567637216293;-9.08037150963218;1601.00000000000;LA DESCUIDADA;RESIDUO MINERO;DESMONTE DE MINA;ALTO MARAÑON;ANCASH;YUNGAY;YANAMA;229948.00000000000;8995348.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;S.M.R.L. LA DESCUIDADA DE HUARAZ;PCPAM EN LAS CONCESIONES LA DESCUIDADA, LA DESCUIDADA 2 Y LA DESCUIDADA 3;Medio;3
35329;-77.6845896098263;-8.60507337558386;2126.00000000000;RACAYCOCHA;LABOR MINERA;BOCAMINA;ALTO MARAÑON;ANCASH;SIHUAS;SAN JUAN;204509.00000000000;9047773.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Bajo;2
35330;-77.68475276519;-8.60503609338194;2127.00000000000;RACAYCOCHA;LABOR MINERA;BOCAMINA;ALTO MARAÑON;ANCASH;SIHUAS;CASHAPAMPA;204491.00000000000;9047777.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Bajo;2
35331;-77.2165879551711;-9.97904074458532;2187.00000000000;JHON RAFAEL III;LABOR MINERA;BOCAMINA;SANTA;ANCASH;BOLOGNESI;AQUIA;256999.00000000000;8896090.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Medio;3
35332;-77.2166514684576;-9.97899513136741;2188.00000000000;JHON RAFAEL III;RESIDUO MINERO;DESMONTE DE MINA;SANTA;ANCASH;BOLOGNESI;AQUIA;256992.00000000000;8896095.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Medio;3
35333;-77.1034783329197;-9.88567027026808;2191.00000000000;APARRE;LABOR MINERA;BOCAMINA;PATIVILCA;ANCASH;BOLOGNESI;AQUIA;269339.00000000000;8906501.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;ACTIVOS MINEROS S.A.C.;---;Alto;4
35334;-77.107142699094;-9.88709355238439;2194.00000000000;APARRE;LABOR MINERA;BOCAMINA;PATIVILCA;ANCASH;BOLOGNESI;AQUIA;268938.00000000000;8906341.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;ACTIVOS MINEROS S.A.C.;---;Alto;4
35335;-77.7832060155232;-9.1057383917702;2201.00000000000;EL FERROL 27;RESIDUO MINERO;DESMONTE DE MINA;SANTA;ANCASH;HUAYLAS;PUEBLO LIBRE;194061.00000000000;8992281.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Medio;3
35336;-77.7833872601474;-9.10801378389476;2203.00000000000;EL FERROL 27;RESIDUO MINERO;DESMONTE DE MINA;SANTA;ANCASH;HUAYLAS;PUEBLO LIBRE;194043.00000000000;8992029.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Alto;4
35337;-77.4568729442278;-9.08038884869852;2671.00000000000;LA DESCUIDADA;LABOR MINERA;BOCAMINA;ALTO MARAÑON;ANCASH;YUNGAY;YANAMA;229936.00000000000;8995346.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;S.M.R.L. LA DESCUIDADA DE HUARAZ;PCPAM EN LAS CONCESIONES LA DESCUIDADA, LA DESCUIDADA 2 Y LA DESCUIDADA 3;Alto;4
35338;-77.4576069021423;-9.08002242417973;2672.00000000000;LA DESCUIDADA;RESIDUO MINERO;DESMONTE DE MINA;ALTO MARAÑON;ANCASH;YUNGAY;YANAMA;229855.00000000000;8995386.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;S.M.R.L. LA DESCUIDADA DE HUARAZ;PCPAM EN LAS CONCESIONES LA DESCUIDADA, LA DESCUIDADA 2 Y LA DESCUIDADA 3;Bajo;2
35339;-76.9688599920757;-10.0368759382689;3035.00000000000;MINA ATALAYA 1;LABOR MINERA;BOCAMINA;ALTO MARAÑON;ANCASH;BOLOGNESI;HUALLANCA;284206.00000000000;8889864.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Bajo;2
35340;-76.9687855525777;-10.0351227160681;3036.00000000000;MINA ATALAYA 1;LABOR MINERA;BOCAMINA;ALTO MARAÑON;ANCASH;BOLOGNESI;HUALLANCA;284213.00000000000;8890058.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Bajo;2
35341;-76.9712725631542;-10.0195690450407;3040.00000000000;MINA ATALAYA 1;LABOR MINERA;BOCAMINA;ALTO MARAÑON;ANCASH;BOLOGNESI;HUALLANCA;283930.00000000000;8891777.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Bajo;2
35342;-76.9686778270041;-10.0233267949167;3042.00000000000;MINA ATALAYA 1;LABOR MINERA;BOCAMINA;ALTO MARAÑON;ANCASH;BOLOGNESI;HUALLANCA;284217.00000000000;8891363.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Bajo;2
35343;-76.9672265269068;-10.0246370886972;3045.00000000000;MINA ATALAYA 1;LABOR MINERA;TRINCHERA;ALTO MARAÑON;ANCASH;BOLOGNESI;HUALLANCA;284377.00000000000;8891219.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Bajo;2
35344;-76.9669064637685;-10.0244943529797;3046.00000000000;MINA ATALAYA 1;LABOR MINERA;TRINCHERA;ALTO MARAÑON;ANCASH;BOLOGNESI;HUALLANCA;284412.00000000000;8891235.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Bajo;2
35345;-76.966506340019;-10.0246865535528;3048.00000000000;MINA ATALAYA 1;LABOR MINERA;BOCAMINA;ALTO MARAÑON;ANCASH;BOLOGNESI;HUALLANCA;284456.00000000000;8891214.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Bajo;2
35346;-76.9651520189667;-10.0254448549596;3051.00000000000;MINA ATALAYA 1;LABOR MINERA;TRINCHERA;ALTO MARAÑON;ANCASH;BOLOGNESI;HUALLANCA;284605.00000000000;8891131.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Bajo;2
35347;-77.7122027171288;-8.58405265532654;4643.00000000000;RACAYCOCHA;LABOR MINERA;TAJEO COMUNICADO;ALTO MARAÑON;ANCASH;SIHUAS;CASHAPAMPA;201451.00000000000;9050078.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Alto;4
35348;-77.707305204259;-8.55521840013882;4646.00000000000;PUCAPAMPA;LABOR MINERA;BOCAMINA;ALTO MARAÑON;ANCASH;CORONGO;CUSCA;201968.00000000000;9053273.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Medio;3
35349;-77.787825944405;-8.16565023779576;4785.00000000000;PUSHAS;RESIDUO MINERO;DESMONTE DE MINA;SANTA;ANCASH;PALLASCA;PAMPAS;192792.00000000000;9096327.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Medio;3
35350;-77.787260295905;-8.16384710704918;4787.00000000000;PUSHAS;LABOR MINERA;BOCAMINA;SANTA;ANCASH;PALLASCA;PAMPAS;192853.00000000000;9096527.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Medio;3
35351;-77.7890332287832;-8.17105395786382;4789.00000000000;PUSHAS;LABOR MINERA;BOCAMINA;SANTA;ANCASH;PALLASCA;PAMPAS;192663.00000000000;9095728.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Medio;3
35352;-77.7932859634678;-8.1905584662498;4792.00000000000;HUACHARA;LABOR MINERA;TAJEO COMUNICADO;SANTA;ANCASH;PALLASCA;PAMPAS;192209.00000000000;9093566.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Medio;3
